dhms_region_id,chromosome,region_start,region_end,dhms_state,n_bins,mean_state_posterior
3026,chr6,31145000,31152000,ESC_enriched,7,0.9904657641681318
3027,chr6,31214000,31217000,ESC_enriched,3,0.9684772102073552
3028,chr6,31487000,31498000,ESC_enriched,11,0.9948105480177252
3029,chr6,32710000,32712000,ESC_enriched,2,0.9749603054168801
3030,chr6,34201000,34204000,ESC_enriched,3,0.9804339670783159
3031,chr6,34924000,34926000,ESC_enriched,2,0.9705088144783878
3032,chr6,36318000,36320000,ESC_enriched,2,0.9936581754595717
3033,chr6,37225000,37231000,ESC_enriched,6,0.9939655988197945
3034,chr6,38221000,38223000,ESC_enriched,2,0.9877591631115861
3035,chr6,38282000,38286000,ESC_enriched,4,0.9815677246230152
3036,chr6,38565000,38570000,ESC_enriched,5,0.9838508127397574
3037,chr6,38591000,38597000,ESC_enriched,6,0.9893850063129591
3038,chr6,38610000,38612000,ESC_enriched,2,0.954339152247232
3039,chr6,40364000,40366000,ESC_enriched,2,0.9963755560168062
3040,chr6,40743000,40746000,NPC_enriched,3,0.9740101623887748
3041,chr6,41472000,41474000,ESC_enriched,2,0.9918625449039143
3042,chr6,42249000,42255000,ESC_enriched,6,0.9893492633482465
3043,chr6,47833000,47838000,ESC_enriched,5,0.9975451722813833
3044,chr6,48365000,48382000,ESC_enriched,17,0.9958105719024125
3045,chr6,48410000,48421000,ESC_enriched,11,0.9893573015119149
3046,chr6,48525000,48528000,ESC_enriched,3,0.9920218449808901
3047,chr6,48550000,48551000,ESC_enriched,1,0.9941815826410905
3048,chr6,48555000,48562000,ESC_enriched,7,0.9896765287298125
3049,chr6,48966000,48969000,ESC_enriched,3,0.9806087365769942
3050,chr6,49145000,49157000,NPC_enriched,12,0.9968400361876807
3051,chr6,50191000,50192000,ESC_enriched,1,0.9555017361667442
3052,chr6,50525000,50528000,ESC_enriched,3,0.9786297503208821
3053,chr6,51098000,51100000,ESC_enriched,2,0.9980101156633424
3054,chr6,51102000,51105000,ESC_enriched,3,0.9946773450223958
3055,chr6,51542000,51543000,ESC_enriched,1,0.9639509535619799
3056,chr6,52079000,52159000,ESC_enriched,80,0.9997353926683129
3057,chr6,52166000,52168000,ESC_enriched,2,0.9667827723096383
3058,chr6,52169000,52173000,ESC_enriched,4,0.9802774042898788
3059,chr6,52513000,52517000,NPC_enriched,4,0.9904470611296335
3060,chr6,53215000,53219000,ESC_enriched,4,0.9859954666632103
3061,chr6,53746000,53754000,ESC_enriched,8,0.9940349898391801
3062,chr6,53968000,53971000,ESC_enriched,3,0.9783135426479931
3063,chr6,54254000,54258000,ESC_enriched,4,0.9931242355313276
3064,chr6,54872000,54877000,ESC_enriched,5,0.9919682540906323
3065,chr6,54902000,54903000,ESC_enriched,1,0.985529957581353
3066,chr6,55381000,55387000,ESC_enriched,6,0.9918678528263835
3067,chr6,55606000,55608000,ESC_enriched,2,0.9869320976291711
3068,chr6,57753000,57756000,ESC_enriched,3,0.9824446350067767
3069,chr6,60757000,60761000,ESC_enriched,4,0.9818530782686887
3070,chr6,61110000,61111000,ESC_enriched,1,0.967013195155653
3071,chr6,63186000,63188000,ESC_enriched,2,0.9812108895346034
3072,chr6,64659000,64660000,ESC_enriched,1,0.990756721222549
3073,chr6,64664000,64665000,ESC_enriched,1,0.966663101638757
3074,chr6,65600000,65607000,ESC_enriched,7,0.9842266828646616
3075,chr6,66825000,66827000,ESC_enriched,2,0.9910214614985715
3076,chr6,67463000,67466000,ESC_enriched,3,0.9838914067222518
3077,chr6,70977000,70981000,ESC_enriched,4,0.9927117481936376
3078,chr6,71636000,71641000,ESC_enriched,5,0.9857259356454406
3079,chr6,72164000,72165000,ESC_enriched,1,0.9970800289621499
3080,chr6,72716000,72719000,ESC_enriched,3,0.9772004785149205
3081,chr6,77171000,77175000,ESC_enriched,4,0.998981134101285
3082,chr6,82367000,82368000,ESC_enriched,1,0.9554833603458829
3083,chr6,82995000,83005000,ESC_enriched,10,0.9909158648600327
3084,chr6,83049000,83054000,ESC_enriched,5,0.9919499867141474
3085,chr6,83100000,83103000,ESC_enriched,3,0.9919753820186789
3086,chr6,83105000,83109000,ESC_enriched,4,0.9845176454159352
3087,chr6,83120000,83123000,ESC_enriched,3,0.9907267024258717
3088,chr6,83126000,83128000,ESC_enriched,2,0.9984615626301632
3089,chr6,83378000,83407000,ESC_enriched,29,0.9963446388880284
3090,chr6,83408000,83423000,ESC_enriched,15,0.9983168615584262
3091,chr6,83446000,83451000,NPC_enriched,5,0.9665319206715667
3092,chr6,83454000,83457000,NPC_enriched,3,0.9835635816955687
3093,chr6,83667000,83682000,ESC_enriched,15,0.9959913791980879
3094,chr6,83717000,83730000,ESC_enriched,13,0.9942448468478904
3095,chr6,83831000,83833000,ESC_enriched,2,0.9810536515094731
3096,chr6,85090000,85094000,ESC_enriched,4,0.9960726367673011
3097,chr6,85158000,85161000,ESC_enriched,3,0.9957777669339949
3098,chr6,85170000,85174000,ESC_enriched,4,0.9832805861445513
3099,chr6,85188000,85195000,ESC_enriched,7,0.9906546085619229
3100,chr6,85373000,85377000,ESC_enriched,4,0.9918253906481653
3101,chr6,85444000,85452000,ESC_enriched,8,0.9982979437657065
3102,chr6,85981000,85986000,ESC_enriched,5,0.9863407020968843
3103,chr6,85994000,85996000,ESC_enriched,2,0.9916705389630105
3104,chr6,86589000,86592000,ESC_enriched,3,0.9841238527927075
3105,chr6,87698000,87700000,ESC_enriched,2,0.9992613504549739
3106,chr6,88156000,88157000,ESC_enriched,1,0.9833717237369588
3107,chr6,88160000,88171000,ESC_enriched,11,0.9964066448742586
3108,chr6,88258000,88262000,NPC_enriched,4,0.9960032998100525
3109,chr6,88304000,88314000,NPC_enriched,10,0.9952836616155757
3110,chr6,88593000,88594000,ESC_enriched,1,0.9724398125220569
3111,chr6,88690000,88693000,ESC_enriched,3,0.9986769034921074
3112,chr6,88831000,88833000,ESC_enriched,2,0.9729902032559711
3113,chr6,88837000,88842000,ESC_enriched,5,0.9898304296921019
3114,chr6,90092000,90094000,NPC_enriched,2,0.9642734009613791
3115,chr6,90274000,90277000,ESC_enriched,3,0.9887661902830168
3116,chr6,90288000,90292000,ESC_enriched,4,0.9868862387018683
3117,chr6,90392000,90394000,ESC_enriched,2,0.9946159857941446
3118,chr6,91250000,91259000,ESC_enriched,9,0.9842108680796188
3119,chr6,91262000,91265000,ESC_enriched,3,0.9630052013960082
3120,chr6,91266000,91268000,ESC_enriched,2,0.9800126468431876
3121,chr6,91312000,91315000,ESC_enriched,3,0.9586155968853598
3122,chr6,91360000,91363000,ESC_enriched,3,0.9888435740842375
3123,chr6,91369000,91378000,ESC_enriched,9,0.9957085499138159
3124,chr6,91685000,91702000,NPC_enriched,17,0.9992521917415305
3125,chr6,92669000,92672000,ESC_enriched,3,0.9829931091831422
3126,chr6,92905000,92911000,ESC_enriched,6,0.9929915505864911
3127,chr6,93644000,93649000,ESC_enriched,5,0.9818504242516537
3128,chr6,97452000,97454000,ESC_enriched,2,0.9994071808131444
3129,chr6,97490000,97514000,NPC_enriched,24,0.9971025097196344
3130,chr6,99486000,99488000,ESC_enriched,2,0.9994657235998887
3131,chr6,99898000,99900000,NPC_enriched,2,0.9561171040166483
3132,chr6,99902000,99914000,NPC_enriched,12,0.9919640507917807
3133,chr6,99924000,99940000,NPC_enriched,16,0.9915616073768403
3134,chr6,100011000,100024000,NPC_enriched,13,0.9948373670442392
3135,chr6,100038000,100040000,NPC_enriched,2,0.9529380067337165
3136,chr6,101342000,101344000,ESC_enriched,2,0.9997383497138735
3137,chr6,101445000,101448000,NPC_enriched,3,0.967954465007661
3138,chr6,101843000,101849000,NPC_enriched,6,0.9901472055898203
3139,chr6,103476000,103478000,ESC_enriched,2,0.9985110191843314
3140,chr6,105642000,105646000,ESC_enriched,4,0.9781587022131468
3141,chr6,107494000,107498000,ESC_enriched,4,0.9933639796474971
3142,chr6,112453000,112458000,ESC_enriched,5,0.9926655383882018
3143,chr6,113461000,113464000,ESC_enriched,3,0.9760813480121716
3144,chr6,114096000,114099000,ESC_enriched,3,0.9991948293444167
3145,chr6,114247000,114251000,ESC_enriched,4,0.9921844447982819
3146,chr6,114363000,114367000,ESC_enriched,4,0.9992495940026903
3147,chr6,115326000,115329000,ESC_enriched,3,0.9972813261897118
3148,chr6,115925000,115930000,ESC_enriched,5,0.9984923548735584
3149,chr6,115954000,115965000,ESC_enriched,11,0.9926988426837074
3150,chr6,116425000,116429000,ESC_enriched,4,0.9851685251867837
3151,chr6,117681000,117682000,ESC_enriched,1,0.9934917350655965
3152,chr6,117961000,117965000,ESC_enriched,4,0.9852003724034026
3153,chr6,117978000,117979000,ESC_enriched,1,0.9503832291812907
3154,chr6,117989000,117990000,ESC_enriched,1,0.9597287979604071
3155,chr6,118444000,118449000,ESC_enriched,5,0.9874504013956169
3156,chr6,118558000,118561000,ESC_enriched,3,0.9932638752189901
3157,chr6,118654000,118657000,ESC_enriched,3,0.9672780835963534
3158,chr6,119071000,119076000,ESC_enriched,5,0.99024635149516
3159,chr6,119295000,119297000,ESC_enriched,2,0.9985716216730611
3160,chr6,119412000,119414000,ESC_enriched,2,0.9844764477534919
3161,chr6,119505000,119512000,ESC_enriched,7,0.9924105753322181
3162,chr6,120429000,120431000,ESC_enriched,2,0.9841520576047103
3163,chr6,120457000,120461000,ESC_enriched,4,0.9940557380596287
3164,chr6,121175000,121178000,ESC_enriched,3,0.9937274535935071
3165,chr6,121378000,121379000,ESC_enriched,1,0.9850636388549735
3166,chr6,122589000,122591000,ESC_enriched,2,0.9658687044557146
3167,chr6,124824000,124834000,ESC_enriched,10,0.9906706787874849
3168,chr6,124958000,124961000,ESC_enriched,3,0.9685885193506857
3169,chr6,125278000,125281000,ESC_enriched,3,0.9797201514900338
3170,chr6,125521000,125522000,ESC_enriched,1,0.9667699730186562
3171,chr6,126129000,126131000,ESC_enriched,2,0.9752214564623498
3172,chr6,126703000,126707000,ESC_enriched,4,0.9966682641144491
3173,chr6,126979000,126989000,ESC_enriched,10,0.9774675902797847
3174,chr6,127098000,127102000,ESC_enriched,4,0.9718691140635747
3175,chr6,127114000,127125000,ESC_enriched,11,0.99903614920728
3176,chr6,127293000,127300000,ESC_enriched,7,0.9958236534235069
3177,chr6,127305000,127307000,ESC_enriched,2,0.9603028033045595
3178,chr6,134949000,134950000,ESC_enriched,1,0.9730941445822048
3179,chr6,135697000,135700000,ESC_enriched,3,0.986115058455371
3180,chr6,136625000,136628000,ESC_enriched,3,0.999517570159948
3181,chr6,136903000,136906000,ESC_enriched,3,0.9755915592905247
3182,chr6,137216000,137218000,ESC_enriched,2,0.9986089556481219
3183,chr6,138386000,138388000,ESC_enriched,2,0.9665341495305024
3184,chr6,140258000,140259000,ESC_enriched,1,0.9719523484899718
3185,chr6,141210000,141215000,ESC_enriched,5,0.9875777021602146
3186,chr6,141528000,141535000,NPC_enriched,7,0.9924804389556587
3187,chr6,142371000,142374000,ESC_enriched,3,0.9990572072423448
3188,chr6,142920000,142923000,ESC_enriched,3,0.9744194343778942
3189,chr6,144308000,144312000,ESC_enriched,4,0.9899518240914451
3190,chr6,144738000,144741000,ESC_enriched,3,0.9993007357324174
3191,chr6,145819000,145828000,ESC_enriched,9,0.9991151021272509
3192,chr6,146458000,146462000,ESC_enriched,4,0.9965757159404806
3193,chr6,147220000,147225000,ESC_enriched,5,0.9990770502967031
3194,chr6,148004000,148005000,ESC_enriched,1,0.9606671611629095
3195,chr6,149057000,149061000,ESC_enriched,4,0.9831678932574914
3196,chr7,4530000,4532000,ESC_enriched,2,0.9765770148700327
3197,chr7,4595000,4599000,ESC_enriched,4,0.9994759468551108
3198,chr7,4633000,4636000,ESC_enriched,3,0.9950156881870168
3199,chr7,4655000,4661000,ESC_enriched,6,0.9936192401905156
3200,chr7,5792000,5794000,ESC_enriched,2,0.9991553414678869
3201,chr7,11828000,11831000,ESC_enriched,3,0.979102207864711
3202,chr7,11943000,11946000,ESC_enriched,3,0.9998066940280177
3203,chr7,12160000,12162000,ESC_enriched,2,0.9798122012832079
3204,chr7,15115000,15117000,ESC_enriched,2,0.9949122463191494
3205,chr7,15220000,15221000,ESC_enriched,1,0.955068886928255
3206,chr7,15303000,15306000,ESC_enriched,3,0.9950103379954299
3207,chr7,15316000,15319000,ESC_enriched,3,0.9879841164686157
3208,chr7,15338000,15339000,ESC_enriched,1,0.9570673350122039
3209,chr7,15969000,15971000,ESC_enriched,2,0.9811953084339503
3210,chr7,16065000,16069000,ESC_enriched,4,0.992192688058743
3211,chr7,16103000,16108000,ESC_enriched,5,0.9925801345206429
3212,chr7,18084000,18087000,ESC_enriched,3,0.9812159045303628
3213,chr7,18115000,18128000,ESC_enriched,13,0.9946260440700416
3214,chr7,18150000,18153000,ESC_enriched,3,0.9908679513105124
3215,chr7,18223000,18225000,ESC_enriched,2,0.981040409810416
3216,chr7,18253000,18257000,ESC_enriched,4,0.9936228183635263
3217,chr7,18276000,18277000,ESC_enriched,1,0.9800883658282562
3218,chr7,18463000,18466000,ESC_enriched,3,0.9935255273887779
3219,chr7,18647000,18652000,ESC_enriched,5,0.9939991102439713
3220,chr7,18677000,18684000,ESC_enriched,7,0.999872104833095
3221,chr7,24080000,24082000,ESC_enriched,2,0.9799407075129989
3222,chr7,24089000,24091000,ESC_enriched,2,0.9584098501501859
3223,chr7,24140000,24144000,ESC_enriched,4,0.9970480904055788
3224,chr7,24208000,24211000,ESC_enriched,3,0.9912646830290015
3225,chr7,24294000,24296000,ESC_enriched,2,0.9982343134001235
3226,chr7,24303000,24305000,ESC_enriched,2,0.9664127151849697
3227,chr7,24321000,24322000,ESC_enriched,1,0.9736944392935156
3228,chr7,24641000,24643000,ESC_enriched,2,0.9992899767301935
3229,chr7,24661000,24667000,ESC_enriched,6,0.991551819286133
3230,chr7,24718000,24722000,ESC_enriched,4,0.9877067865691006
3231,chr7,24887000,24891000,ESC_enriched,4,0.9953856659537766
3232,chr7,25076000,25079000,ESC_enriched,3,0.9973503435526937
3233,chr7,27103000,27106000,NPC_enriched,3,0.9697870379008612
3234,chr7,27364000,27369000,ESC_enriched,5,0.9932413614854829
3235,chr7,27997000,28000000,ESC_enriched,3,0.9829087059853027
3236,chr7,28009000,28011000,ESC_enriched,2,0.9759790500458629
3237,chr7,28595000,28598000,ESC_enriched,3,0.9829438318890324
3238,chr7,28880000,28882000,ESC_enriched,2,0.9989290284041813
3239,chr7,29501000,29503000,ESC_enriched,2,0.995635829774751
3240,chr7,30065000,30067000,ESC_enriched,2,0.9698413493925417
3241,chr7,30068000,30071000,ESC_enriched,3,0.9943385930833392
3242,chr7,30234000,30244000,ESC_enriched,10,0.9905792112593689
3243,chr7,30423000,30426000,ESC_enriched,3,0.981947693287207
3244,chr7,30527000,30531000,ESC_enriched,4,0.993052083529726
3245,chr7,34384000,34385000,ESC_enriched,1,0.9999496647141201
3246,chr7,34826000,34834000,ESC_enriched,8,0.9987727292764443
3247,chr7,34893000,34901000,ESC_enriched,8,0.992881207685523
3248,chr7,34911000,34915000,ESC_enriched,4,0.9905921100966213
3249,chr7,34923000,34926000,ESC_enriched,3,0.9717173437677139
3250,chr7,36396000,36406000,ESC_enriched,10,0.9944946345174139
3251,chr7,36408000,36412000,ESC_enriched,4,0.9928169344418709
3252,chr7,36478000,36481000,ESC_enriched,3,0.9923297618778145
3253,chr7,37045000,37047000,ESC_enriched,2,0.9959025035948124
3254,chr7,37332000,37334000,ESC_enriched,2,0.9930276148634727
3255,chr7,40672000,40677000,ESC_enriched,5,0.9980885584411693
3256,chr7,43330000,43333000,ESC_enriched,3,0.9904818309620133
3257,chr7,43343000,43347000,ESC_enriched,4,0.9986218002292597
3258,chr7,43542000,43545000,ESC_enriched,3,0.9888363977989086
3259,chr7,43637000,43639000,ESC_enriched,2,0.9592937111149629
3260,chr7,43651000,43653000,ESC_enriched,2,0.9970616564704878
3261,chr7,44220000,44223000,ESC_enriched,3,0.9995369291663042
3262,chr7,44294000,44300000,ESC_enriched,6,0.9967961730184451
3263,chr7,44307000,44313000,ESC_enriched,6,0.9927159826435651
3264,chr7,44327000,44333000,ESC_enriched,6,0.9979573991016385
3265,chr7,44344000,44352000,ESC_enriched,8,0.9902206037510667
3266,chr7,44707000,44709000,ESC_enriched,2,0.9998762710110758
3267,chr7,45559000,45564000,ESC_enriched,5,0.9937858283948369
3268,chr7,45566000,45569000,ESC_enriched,3,0.9872071500651721
3269,chr7,45661000,45667000,ESC_enriched,6,0.9991900122368252
3270,chr7,45738000,45740000,ESC_enriched,2,0.9997919558492312
3271,chr7,46245000,46247000,ESC_enriched,2,0.9810100971554996
3272,chr7,46263000,46275000,ESC_enriched,12,0.992660323933339
3273,chr7,46282000,46286000,ESC_enriched,4,0.9743690296086751
3274,chr7,46293000,46296000,ESC_enriched,3,0.9844113541425393
3275,chr7,46533000,46536000,ESC_enriched,3,0.9856824769615485
3276,chr7,48827000,48833000,ESC_enriched,6,0.994495083525063
3277,chr7,49067000,49076000,ESC_enriched,9,0.9893628634403958
3278,chr7,49114000,49119000,ESC_enriched,5,0.9874212135036595
3279,chr7,49500000,49502000,ESC_enriched,2,0.9987737908865
3280,chr7,51378000,51380000,ESC_enriched,2,0.9993477532426684
3281,chr7,58526000,58530000,ESC_enriched,4,0.997159719950724
3282,chr7,61005000,61007000,NPC_enriched,2,0.9720103348119586
3283,chr7,61399000,61403000,NPC_enriched,4,0.9698654421629896
3284,chr7,61423000,61427000,NPC_enriched,4,0.9980472330791741
3285,chr7,61471000,61477000,NPC_enriched,6,0.9895013547446855
3286,chr7,62066000,62070000,NPC_enriched,4,0.9969501126420154
3287,chr7,62071000,62076000,NPC_enriched,5,0.9893865535090794
3288,chr7,62088000,62090000,NPC_enriched,2,0.9587897344437075
3289,chr7,62091000,62096000,NPC_enriched,5,0.986859679196372
3290,chr7,62100000,62110000,NPC_enriched,10,0.9988169372428229
3291,chr7,62113000,62131000,NPC_enriched,18,0.9937537348401904
3292,chr7,62147000,62155000,NPC_enriched,8,0.998026697260868
3293,chr7,62177000,62194000,NPC_enriched,17,0.9950838471157821
3294,chr7,62235000,62239000,NPC_enriched,4,0.9898948375368671
3295,chr7,62242000,62254000,NPC_enriched,12,0.9953343194923446
3296,chr7,62329000,62331000,ESC_enriched,2,0.9795087118713672
3297,chr7,62341000,62343000,ESC_enriched,2,0.9913787875957909
3298,chr7,64147000,64148000,ESC_enriched,1,0.9999027363682063
3299,chr7,64379000,64383000,ESC_enriched,4,0.994466155319348
3300,chr7,65034000,65039000,ESC_enriched,5,0.9877910861061425
3301,chr7,65157000,65159000,ESC_enriched,2,0.9571233569142176
3302,chr7,65988000,65990000,ESC_enriched,2,0.9929143972066056
3303,chr7,66265000,66268000,ESC_enriched,3,0.9752140690474672
3304,chr7,66303000,66308000,ESC_enriched,5,0.9928042493877399
3305,chr7,67800000,67819000,NPC_enriched,19,0.992988395591886
3306,chr7,68149000,68151000,ESC_enriched,2,0.9923752783270128
3307,chr7,70153000,70163000,ESC_enriched,10,0.9953470896079903
3308,chr7,70196000,70246000,ESC_enriched,50,0.9997060832373152
3309,chr7,73246000,73251000,ESC_enriched,5,0.9982123835393896
3310,chr7,73260000,73262000,ESC_enriched,2,0.9698493390321512
3311,chr7,73263000,73292000,ESC_enriched,29,0.9985449913070993
3312,chr7,73614000,73616000,ESC_enriched,2,0.9971625609729846
3313,chr7,73772000,73776000,NPC_enriched,4,0.9970353047801523
3314,chr7,73781000,73808000,NPC_enriched,27,0.9991775523887454
3315,chr7,73820000,73832000,NPC_enriched,12,0.998589682388641
3316,chr7,73918000,73922000,NPC_enriched,4,0.9759431019082143
3317,chr7,73978000,73986000,NPC_enriched,8,0.9901237050928287
3318,chr7,74428000,74429000,ESC_enriched,1,0.973349621165193
3319,chr7,76793000,76797000,NPC_enriched,4,0.9750831724760691
3320,chr7,78447000,78456000,ESC_enriched,9,0.9955224209175542
3321,chr7,78473000,78479000,ESC_enriched,6,0.9883137170288071
3322,chr7,78755000,78761000,ESC_enriched,6,0.9795141728979452
3323,chr7,79003000,79004000,ESC_enriched,1,0.9576386684663787
3324,chr7,79338000,79342000,ESC_enriched,4,0.9949281715437939
3325,chr7,79370000,79399000,ESC_enriched,29,0.9953435712978016
3326,chr7,79404000,79421000,ESC_enriched,17,0.9977404685785406
3327,chr7,79426000,79429000,ESC_enriched,3,0.9862954457046946
3328,chr7,79443000,79466000,ESC_enriched,23,0.9885126681711711
3329,chr7,79489000,79492000,ESC_enriched,3,0.9926670606688336
3330,chr7,79582000,79584000,ESC_enriched,2,0.972316385572723
3331,chr7,79666000,79677000,ESC_enriched,11,0.984199617980229
3332,chr7,79683000,79687000,ESC_enriched,4,0.9860337964923624
3333,chr7,80253000,80256000,ESC_enriched,3,0.9909718556166561
3334,chr7,80459000,80463000,ESC_enriched,4,0.9740255848742919
3335,chr7,80560000,80562000,ESC_enriched,2,0.9947613009201604
3336,chr7,80748000,80751000,ESC_enriched,3,0.9974509018022598
3337,chr7,81261000,81268000,NPC_enriched,7,0.9958296004450301
3338,chr7,81306000,81312000,NPC_enriched,6,0.9952203463048988
3339,chr7,81350000,81352000,ESC_enriched,2,0.9580862560909436
3340,chr7,81579000,81582000,ESC_enriched,3,0.989583183080191
3341,chr7,81731000,81736000,ESC_enriched,5,0.9900333006966531
3342,chr7,81806000,81810000,ESC_enriched,4,0.9919895779123024
3343,chr7,82211000,82214000,ESC_enriched,3,0.9955702253261466
3344,chr7,82510000,82516000,NPC_enriched,6,0.9961885926719134
3345,chr7,82744000,82747000,ESC_enriched,3,0.9998722896605466
3346,chr7,84404000,84406000,ESC_enriched,2,0.9931140241668639
3347,chr7,88004000,88007000,ESC_enriched,3,0.9981215288049389
3348,chr7,89392000,89394000,ESC_enriched,2,0.9985668687592317
3349,chr7,89507000,89508000,ESC_enriched,1,0.966319132654724
3350,chr7,90178000,90181000,ESC_enriched,3,0.9866934181713877
3351,chr7,92954000,92958000,ESC_enriched,4,0.988933599534189
3352,chr7,93928000,93930000,NPC_enriched,2,0.9552922123325484
3353,chr7,93938000,93942000,NPC_enriched,4,0.9738618886160718
3354,chr7,96092000,96097000,NPC_enriched,5,0.9815796302788918
3355,chr7,96278000,96288000,NPC_enriched,10,0.9778955893170174
3356,chr7,96438000,96463000,NPC_enriched,25,0.996157979577205
3357,chr7,96690000,96716000,NPC_enriched,26,0.9891179080790644
3358,chr7,96729000,96743000,NPC_enriched,14,0.9777269356130442
3359,chr7,96789000,96795000,NPC_enriched,6,0.9858289217503163
3360,chr7,96957000,96959000,ESC_enriched,2,0.9996995070250909
3361,chr7,97199000,97203000,ESC_enriched,4,0.9995853842786335
3362,chr7,97954000,97956000,ESC_enriched,2,0.9811057200193987
3363,chr7,97984000,97995000,ESC_enriched,11,0.9856684170562076
3364,chr7,98067000,98072000,ESC_enriched,5,0.9829706226377452
3365,chr7,98218000,98222000,ESC_enriched,4,0.9701490692351371
3366,chr7,98364000,98366000,ESC_enriched,2,0.955241206926019
3367,chr7,98373000,98380000,ESC_enriched,7,0.9830249533873897
3368,chr7,98626000,98632000,ESC_enriched,6,0.9852205093429331
3369,chr7,98642000,98643000,ESC_enriched,1,0.9594369138572871
3370,chr7,98648000,98650000,ESC_enriched,2,0.9864971233238071
3371,chr7,98721000,98723000,ESC_enriched,2,0.9767709621824028
3372,chr7,99056000,99064000,ESC_enriched,8,0.9929865410979158
3373,chr7,99124000,99125000,ESC_enriched,1,0.9626599118820616
3374,chr7,99142000,99145000,ESC_enriched,3,0.9835080237246273
3375,chr7,99254000,99260000,ESC_enriched,6,0.991502110198753
3376,chr7,99266000,99273000,ESC_enriched,7,0.9873871541804393
3377,chr7,99340000,99346000,ESC_enriched,6,0.9966759263203007
3378,chr7,99409000,99411000,ESC_enriched,2,0.9760295661945859
3379,chr7,99787000,99793000,ESC_enriched,6,0.9919493676685565
3380,chr7,99916000,99918000,ESC_enriched,2,0.997339785271049
3381,chr7,100050000,100054000,ESC_enriched,4,0.9934222417277672
3382,chr7,100847000,100849000,ESC_enriched,2,0.9980108222572845
3383,chr7,100872000,100875000,ESC_enriched,3,0.9678396238242053
3384,chr7,101170000,101176000,ESC_enriched,6,0.9829861154501215
3385,chr7,101196000,101199000,ESC_enriched,3,0.97267537019781
3386,chr7,101372000,101374000,ESC_enriched,2,0.95841057597162
3387,chr7,101378000,101381000,ESC_enriched,3,0.9893892609155109
3388,chr7,101690000,101696000,ESC_enriched,6,0.9924245640647683
3389,chr7,101960000,101961000,ESC_enriched,1,0.9674358136413775
3390,chr7,101966000,101971000,ESC_enriched,5,0.9912183772461445
3391,chr7,101986000,101989000,ESC_enriched,3,0.9961639984712255
3392,chr7,102384000,102390000,ESC_enriched,6,0.9780636605909319
3393,chr7,105307000,105310000,ESC_enriched,3,0.9882654144506152
3394,chr7,105355000,105358000,ESC_enriched,3,0.9948676775108652
3395,chr7,105628000,105643000,ESC_enriched,15,0.9981546268957328
3396,chr7,105645000,105663000,ESC_enriched,18,0.9918107084786674
3397,chr7,108960000,108967000,ESC_enriched,7,0.9998315086217727
3398,chr7,109229000,109233000,ESC_enriched,4,0.990898147359029
3399,chr7,110417000,110423000,ESC_enriched,6,0.9973260873926013
3400,chr7,111570000,111571000,ESC_enriched,1,0.9849716094565574
3401,chr7,112016000,112019000,ESC_enriched,3,0.998560471867139
3402,chr7,112218000,112220000,ESC_enriched,2,0.992941958051123
3403,chr7,112746000,112748000,ESC_enriched,2,0.9993629435815199
3404,chr7,112940000,112942000,NPC_enriched,2,0.9563281597662767
3405,chr7,113556000,113561000,ESC_enriched,5,0.9949385045631723
3406,chr7,114205000,114208000,ESC_enriched,3,0.9897694120403205
3407,chr7,114398000,114401000,NPC_enriched,3,0.9984438028641826
3408,chr7,115821000,115832000,ESC_enriched,11,0.9996533656858877
3409,chr7,117171000,117175000,ESC_enriched,4,0.9717001001309392
3410,chr7,117547000,117548000,NPC_enriched,1,0.955547341288573
3411,chr7,118281000,118286000,ESC_enriched,5,0.9966500193128457
3412,chr7,118366000,118375000,ESC_enriched,9,0.995162600660592
3413,chr7,118785000,118788000,ESC_enriched,3,0.9964134935854627
3414,chr7,119992000,119993000,ESC_enriched,1,0.9974270094822723
3415,chr7,120388000,120390000,ESC_enriched,2,0.98915596068807
3416,chr7,120634000,120640000,ESC_enriched,6,0.9964160605407041
3417,chr7,120991000,120996000,NPC_enriched,5,0.9911773308767909
3418,chr7,121183000,121185000,ESC_enriched,2,0.995552016550757
3419,chr7,121265000,121269000,NPC_enriched,4,0.9866020871434691
3420,chr7,122080000,122084000,ESC_enriched,4,0.9885394868145498
3421,chr7,122821000,122825000,ESC_enriched,4,0.9868895687580046
3422,chr7,123918000,123925000,NPC_enriched,7,0.9981250103423003
3423,chr7,123942000,123944000,NPC_enriched,2,0.9583203359242103
3424,chr7,124023000,124025000,NPC_enriched,2,0.955186931049524
3425,chr7,126083000,126085000,ESC_enriched,2,0.9996596803325196
3426,chr7,127134000,127137000,ESC_enriched,3,0.9877784817818255
3427,chr7,127235000,127237000,ESC_enriched,2,0.9906900722052239
3428,chr7,127736000,127737000,ESC_enriched,1,0.9666426897970983
3429,chr7,128041000,128045000,ESC_enriched,4,0.9889137964721734
3430,chr7,128059000,128063000,ESC_enriched,4,0.9903907943552519
3431,chr7,128206000,128212000,ESC_enriched,6,0.9920271935376018
3432,chr7,129049000,129050000,ESC_enriched,1,0.9790700337183986
3433,chr7,130047000,130059000,ESC_enriched,12,0.9891175716483668
3434,chr7,130726000,130730000,ESC_enriched,4,0.9916233985103583
3435,chr7,131755000,131756000,NPC_enriched,1,0.9530443522755289
3436,chr7,131991000,131993000,ESC_enriched,2,0.985533071423998
3437,chr7,132154000,132157000,ESC_enriched,3,0.9829036428852395
