chromosome,bin,bin_start,bin_end,esc_counts,npc_counts,F_score,putative_sites,region_id,esc_intensity,npc_intensity,intensity_ratio,log_ratio,fold_change_state,esc_alpha_post,esc_beta_post,npc_alpha_post,npc_beta_post,non_diff_emission,esc_emission,npc_emission,non_diff_posterior,esc_posterior,npc_posterior,hmm_state,dhms_state,dhms_region_id,state_posterior
chr5,33775,33775000,33776000,23,4,4.023033341685655e-06,True,216991,2.6147009381329075e-06,4.721441558090823e-07,5.537929265802871,1.711620652150565,ESC enriched,24,9178846,5,10589981,0.1550275313340368,3.689945416679494,8.049992483130016e-12,0.006874179611782729,0.9931258203882173,3.1364587521033077e-18,ESC_enriched,ESC_enriched,2761,0.9931258203882173
chr5,33778,33778000,33779000,41,6,7.029227721647994e-06,True,216991,4.575726641732588e-06,6.610018181327152e-07,6.92241158225359,1.934764203464775,ESC enriched,42,9178828,7,10589979,0.01961284593669766,3.960774864303411,1.988737009340703e-21,0.0074707449325681205,0.9925292550674318,8.851194467697499e-26,ESC_enriched,ESC_enriched,2762,0.9925292550674318
chr5,33779,33779000,33780000,21,11,4.597936580358729e-06,True,216991,2.3968091932884984e-06,1.1331459739417975e-06,2.1151813167997076,0.7491405378070353, non differential,22,9178848,12,10589974,1.638623224618231,0.7227530769375042,2.828882056731924e-07,0.010178143594016944,0.9898218564059736,9.427062523930717e-15,ESC_enriched,ESC_enriched,2762,0.9898218564059736
chr5,33780,33780000,33781000,48,12,8.855525887901621e-06,True,216991,5.33834774868802e-06,1.2275748051036138e-06,4.348694455518281,1.46987567488581,ESC enriched,49,9178821,13,10589973,0.19836454233297532,3.6032713289050853,1.595088554495017e-23,0.0007546173662617633,0.9992453826337382,7.734789542926299e-31,ESC_enriched,ESC_enriched,2762,0.9992453826337382
chr5,33781,33781000,33782000,51,12,9.314607907495243e-06,True,216991,5.665185365954633e-06,1.2275748051036138e-06,4.614941054835726,1.5292990953566106,ESC enriched,52,9178818,13,10589973,0.13294588012410136,3.734108690435053,5.559915917213962e-25,0.0002589339807772188,0.9997410660192227,2.986450459724453e-32,ESC_enriched,ESC_enriched,2762,0.9997410660192227
chr5,33782,33782000,33783000,36,15,7.396751203128062e-06,True,216991,4.0309972796215655e-06,1.5108612985890634e-06,2.6680127973269037,0.9813339246411629, non differential,37,9178833,16,10589970,1.2715912505816023,1.4568174080497418,3.832931389353388e-14,0.0031769042129419812,0.996823095787058,3.3544329959086283e-22,ESC_enriched,ESC_enriched,2762,0.996823095787058
chr5,33783,33783000,33784000,53,21,1.0753322768027092e-05,True,216991,5.8830771107990416e-06,2.077434285559962e-06,2.831895647285559,1.0409463274426785, non differential,54,9178816,22,10589964,1.1512153234400306,1.6975693252118416,8.444763899072755e-20,0.002698592203859492,0.9973014077961405,2.8686542811151364e-30,ESC_enriched,ESC_enriched,2762,0.9973014077961405
chr5,33784,33784000,33785000,31,1,4.869698667001054e-06,True,216991,3.486267917510543e-06,1.8885766232363292e-07,18.4597642193429,2.915593456476501,ESC enriched,32,9178838,2,10589984,0.0005942726146525817,3.9988120217367866,2.9095678704874067e-19,8.071989728526899e-07,0.9999991928010271,3.452337600686606e-27,ESC_enriched,ESC_enriched,2762,0.9999991928010271
chr5,33785,33785000,33786000,42,7,7.3081061927128426e-06,True,216991,4.684672514154792e-06,7.554306492945317e-07,6.201327042435506,1.8247633082504462,ESC enriched,43,9178827,8,10589978,0.034346996695205294,3.931306554427681,1.5531580177494305e-21,0.00018088634320026685,0.9998191136567998,4.82708713456951e-31,ESC_enriched,ESC_enriched,2762,0.9998191136567998
chr5,33786,33786000,33787000,30,11,5.97518263913959e-06,True,216991,3.377322045088339e-06,1.1331459739417975e-06,2.9804827645814065,1.0920852889338657, non differential,31,9178839,12,10589974,0.9751066026814414,2.0497869801058735,8.567806230569197e-12,0.017272196400678355,0.9827278035993217,2.200686807138234e-19,ESC_enriched,ESC_enriched,2762,0.9827278035993217
chr5,33787,33787000,33788000,14,4,2.6457872829047934e-06,True,216991,1.634188086333067e-06,4.721441558090823e-07,3.461205791126794,1.2416170229048293,ESC enriched,15,9178855,5,10589981,0.7166304827960531,2.566738099744318,1.0954200120098439e-06,0.047467401501675756,0.9525325983896332,1.0869110585815785e-10,ESC_enriched,ESC_enriched,2762,0.9525325983896332
chr5,33793,33793000,33794000,9,2,1.6289483211814773e-06,True,216992,1.0894587242220447e-06,2.832864934854494e-07,3.8457842123631045,1.3469775385626557,ESC enriched,10,9178860,3,10589983,0.6195187140381032,2.760909160517046,5.36272550259947e-05,0.048914389300182146,0.9510856105120215,1.877964703570339e-10,ESC_enriched,ESC_enriched,2763,0.9510856105120215
chr5,33794,33794000,33795000,8,1,1.3500698501166291e-06,True,216992,9.805128517998402e-07,1.8885766232363292e-07,5.191808686690191,1.6470821310129937,ESC enriched,9,9178861,2,10589984,0.3742758904492815,3.2514029564622113,4.5617614540273474e-05,0.014241500812484665,0.9857584990076979,1.7981751608073135e-10,ESC_enriched,ESC_enriched,2763,0.9857584990076979
chr5,33795,33795000,33796000,13,6,2.744462205440869e-06,True,216992,1.5252422139108628e-06,6.610018181327152e-07,2.307470527417863,0.8361519147966652, non differential,14,9178856,7,10589979,1.3825178439183008,1.2349332927304033,3.080242936675811e-05,0.013261496143825685,0.9867385038422047,1.3969649445967722e-11,ESC_enriched,ESC_enriched,2763,0.9867385038422047
chr5,33796,33796000,33797000,19,4,3.410923982227494e-06,True,216992,2.1789174484440894e-06,4.721441558090823e-07,4.614941054835725,1.5292990953566103,ESC enriched,20,9178850,5,10589981,0.3235640453373898,3.3528722913997573,1.6697665046944326e-09,0.0065935191206253786,0.9934064808793709,3.78832720470805e-15,ESC_enriched,ESC_enriched,2763,0.9934064808793709
chr5,33797,33797000,33798000,14,4,2.6457872829047934e-06,True,216992,1.634188086333067e-06,4.721441558090823e-07,3.461205791126794,1.2416170229048293,ESC enriched,15,9178855,5,10589981,0.7166304827960531,2.566738099744318,1.0954200120098439e-06,0.015430095854183774,0.9845699041445134,1.302871469583663e-12,ESC_enriched,ESC_enriched,2763,0.9845699041445134
chr5,33798,33798000,33799000,20,3,3.438100190891727e-06,True,216992,2.287863320866294e-06,3.7771532464726584e-07,6.05711013447189,1.8012328108402522,ESC enriched,21,9178849,4,10589982,0.13488751919021752,3.7302254523102287,9.042490534008702e-11,0.04510732230462767,0.9548926776953708,1.5798037860962947e-15,ESC_enriched,ESC_enriched,2763,0.9548926776953708
chr5,33858,33858000,33859000,22,7,4.247559395422038e-06,True,216998,2.505755065710703e-06,7.554306492945317e-07,3.316988883163178,1.1990574084860335,ESC enriched,23,9178847,8,10589978,0.7558106737730631,2.4883787892478173,1.7354546829860194e-09,0.048362670177140875,0.9516373298228493,9.742162594728991e-15,ESC_enriched,ESC_enriched,2764,0.9516373298228493
chr5,33859,33859000,33860000,13,1,2.1152065494393306e-06,True,216998,1.5252422139108628e-06,1.8885766232363292e-07,8.076146845962521,2.0889148832920332,ESC enriched,14,9178856,2,10589984,0.10274716532445155,3.7945061400054856,3.835971696112072e-08,0.029134062068965905,0.9708659379294445,1.5895679677286625e-12,ESC_enriched,ESC_enriched,2764,0.9708659379294445
chr5,33872,33872000,33873000,16,3,2.825990831433566e-06,True,216998,1.852079831177476e-06,3.7771532464726584e-07,4.903374870762959,1.5899237171730454,ESC enriched,17,9178853,4,10589982,0.30319527317295286,3.393609828600346,2.0353301174023012e-08,0.023440016557290333,0.9765599834426842,2.5450847379370874e-14,ESC_enriched,ESC_enriched,2765,0.9765599834426842
chr5,33873,33873000,33874000,22,5,3.995857133021423e-06,True,216998,2.505755065710703e-06,5.665729869708988e-07,4.422651844217571,1.4867394809378145,ESC enriched,23,9178847,6,10589980,0.3376389350419639,3.324722505539918,1.3569002810811045e-10,0.0025586794908098952,0.9974413205091901,9.868390056009028e-19,ESC_enriched,ESC_enriched,2765,0.9974413205091901
chr5,33874,33874000,33875000,28,3,4.662318909808048e-06,True,216998,3.15943030024393e-06,3.7771532464726584e-07,8.364580661889754,2.124006203103303,ESC enriched,29,9178841,4,10589982,0.02216368852753021,3.9556731776743224,2.1708729732658545e-15,2.8256807006837327e-05,0.9999717431929932,1.4123833071177993e-23,ESC_enriched,ESC_enriched,2765,0.9999717431929932
chr5,33875,33875000,33876000,24,3,4.050209550349888e-06,True,216998,2.7236468105551118e-06,3.7771532464726584e-07,7.210845398180821,1.9755861979850298,ESC enriched,25,9178845,4,10589982,0.05610358054717177,3.8877933743807636,3.1406012712965297e-13,0.00010561673603242823,0.9998943832639675,1.003045853592288e-21,ESC_enriched,ESC_enriched,2765,0.9998943832639675
chr5,33876,33876000,33877000,24,5,4.301911812750504e-06,True,216998,2.7236468105551118e-06,5.665729869708988e-07,4.807230265453881,1.5701210898768654,ESC enriched,25,9178845,6,10589980,0.2426516292044658,3.5146971712163615,9.838737905238672e-12,0.004852999693028188,0.9951470003069719,4.884704872902841e-19,ESC_enriched,ESC_enriched,2765,0.9951470003069719
chr5,33881,33881000,33882000,19,8,3.9143285070287256e-06,True,216999,2.1789174484440894e-06,8.498594804563481e-07,2.5638561415754033,0.9415124304544914, non differential,20,9178850,9,10589977,1.2607176225613563,1.4785644193396483,1.8763167453125767e-07,0.03287845583726718,0.9671215441626638,6.901208303730844e-14,ESC_enriched,ESC_enriched,2766,0.9671215441626638
chr5,33882,33882000,33883000,13,2,2.241057680639638e-06,True,216999,1.5252422139108628e-06,2.832864934854494e-07,5.384097897308347,1.6834497751838688,ESC enriched,14,9178856,3,10589983,0.27300524321329533,3.4539896832484316,2.42751475269981e-07,0.003213033464759656,0.9967869665351755,6.479379538264816e-14,ESC_enriched,ESC_enriched,2766,0.9967869665351755
chr5,33883,33883000,33884000,29,8,5.444601905674127e-06,True,216999,3.268376172666134e-06,8.498594804563481e-07,3.845784212363105,1.346977538562656,ESC enriched,30,9178840,9,10589977,0.4646489914934426,3.0707023207185653,1.6686622169450363e-12,0.0007946124489445602,0.9992053875510555,1.435382306953505e-20,ESC_enriched,ESC_enriched,2766,0.9992053875510555
chr5,33884,33884000,33885000,15,2,2.547112360368718e-06,True,216999,1.7431339587552716e-06,2.832864934854494e-07,6.153254739780968,1.8169811678083914,ESC enriched,16,9178854,3,10589983,0.1747196510251244,3.6505611506527718,1.5481211619775267e-08,0.0001403820100010553,0.9998596179899989,2.3827001901949002e-17,ESC_enriched,ESC_enriched,2766,0.9998596179899989
chr5,33885,33885000,33886000,27,5,4.7609938323441235e-06,True,216999,3.0504844278217255e-06,5.665729869708988e-07,5.384097897308347,1.6834497751838688,ESC enriched,28,9178842,6,10589980,0.14297114946255166,3.714058187269894,3.1421849988310585e-13,8.234405496784699e-05,0.9999176559450321,8.127530576450179e-25,ESC_enriched,ESC_enriched,2766,0.9999176559450321
chr5,33886,33886000,33887000,39,3,6.3456196483179905e-06,True,216999,4.357834896888179e-06,3.7771532464726584e-07,11.537352637089313,2.4455898272307652,ESC enriched,40,9178830,4,10589982,0.0014300150439294874,3.9971405364041064,2.602548105895141e-22,7.664418820702429e-07,0.999999233558118,2.7918741102764736e-32,ESC_enriched,ESC_enriched,2766,0.999999233558118
chr5,33887,33887000,33888000,14,1,2.2682338893038707e-06,True,216999,1.634188086333067e-06,1.8885766232363292e-07,8.653014477816985,2.1579077547789844,ESC enriched,15,9178855,2,10589984,0.07842458277144294,3.843151348108943,9.160894345569818e-09,5.3584775879724876e-05,0.9999464152241202,1.0006058797336318e-19,ESC_enriched,ESC_enriched,2766,0.9999464152241202
chr5,33888,33888000,33889000,11,3,2.0608541321108653e-06,True,216999,1.3073504690664537e-06,3.7771532464726584e-07,3.4612057911267944,1.2416170229048296,ESC enriched,12,9178858,4,10589982,0.7313311244980685,2.5373232769873635,1.4626432792461749e-05,0.0005926531039132786,0.9994073468960862,4.44707472176856e-16,ESC_enriched,ESC_enriched,2766,0.9994073468960862
chr5,33889,33889000,33890000,30,4,5.094224720737436e-06,True,216999,3.377322045088339e-06,4.721441558090823e-07,7.153158634995375,1.9675540262877655,ESC enriched,31,9178839,5,10589981,0.03668199735654709,3.9266365517809483,1.1058492342907712e-15,2.5812851769591304e-05,0.9999741871482305,1.4555690807771084e-24,ESC_enriched,ESC_enriched,2766,0.9999741871482305
chr5,33890,33890000,33891000,28,5,4.914021172208664e-06,True,216999,3.15943030024393e-06,5.665729869708988e-07,5.576387107926502,1.7185410949951387,ESC enriched,29,9178841,6,10589980,0.11889950318020019,3.762201493490677,8.822080356830483e-14,9.185342859163533e-05,0.9999081465714084,4.497011156241561e-23,ESC_enriched,ESC_enriched,2766,0.9999081465714084
chr5,33891,33891000,33892000,17,5,3.230720433698722e-06,True,216999,1.9610257035996804e-06,5.665729869708988e-07,3.461205791126794,1.2416170229048293,ESC enriched,18,9178852,6,10589980,0.7021748662185306,2.5956503530695034,8.345055079752688e-08,0.0008300415654971012,0.9991699584345026,1.7783502422130061e-16,ESC_enriched,ESC_enriched,2766,0.9991699584345026
chr5,33892,33892000,33893000,12,3,2.2138814719754054e-06,True,216999,1.4162963414886582e-06,3.7771532464726584e-07,3.749639607054027,1.321659730578366,ESC enriched,13,9178857,4,10589982,0.6222174818434821,2.755561234847478,4.0157827764486614e-06,0.001165303662518078,0.9988346963373401,1.417864903682666e-13,ESC_enriched,ESC_enriched,2766,0.9988346963373401
chr5,33893,33893000,33894000,15,1,2.4212612291684108e-06,True,216999,1.7431339587552716e-06,1.8885766232363292e-07,9.22988210967145,2.2224462759165555,ESC enriched,16,9178854,2,10589984,0.059686680250843616,3.8806271707615916,2.1795176636990453e-09,0.0023751989559874956,0.9976248010439205,9.202086731396916e-14,ESC_enriched,ESC_enriched,2766,0.9976248010439205
chr5,33897,33897000,33898000,12,3,2.2138814719754054e-06,True,217000,1.4162963414886582e-06,3.7771532464726584e-07,3.749639607054027,1.321659730578366,ESC enriched,13,9178857,4,10589982,0.6222174818434821,2.755561234847478,4.0157827764486614e-06,0.023489530651123226,0.976510469347773,1.1037210410168921e-12,ESC_enriched,ESC_enriched,2767,0.976510469347773
chr5,33898,33898000,33899000,10,0,1.5302733986454019e-06,True,217000,1.1984045966442492e-06,9.442883116181646e-08,12.691087900798246,2.5409000070350904,ESC enriched,11,9178859,1,10589985,0.05578730027610018,3.888425647970425,2.8713230926777026e-07,0.0011640657359432741,0.9988359342634513,6.053291388120872e-13,ESC_enriched,ESC_enriched,2767,0.9988359342634513
chr5,33899,33899000,33900000,5,3,1.142690092923624e-06,True,217000,6.536752345332269e-07,3.7771532464726584e-07,1.7306028955633972,0.5484698423448842, non differential,6,9178864,4,10589982,1.5462573809782474,0.8849321289830301,0.022552799166855795,0.004537815835009314,0.9954621840216491,1.4334154294397522e-10,ESC_enriched,ESC_enriched,2767,0.9954621840216491
chr5,33900,33900000,33901000,25,5,4.454939152615043e-06,True,217000,2.8325926829773165e-06,5.665729869708988e-07,4.999519476072036,1.6093418030301467,ESC enriched,26,9178844,6,10589980,0.20428724781523155,3.5914259557664603,2.647547576607812e-12,0.0005037894617635091,0.9994962105382365,1.91077627716006e-19,ESC_enriched,ESC_enriched,2767,0.9994962105382365
chr5,33901,33901000,33902000,14,4,2.6457872829047934e-06,True,217000,1.634188086333067e-06,4.721441558090823e-07,3.461205791126794,1.2416170229048293,ESC enriched,15,9178855,5,10589981,0.7166304827960531,2.566738099744318,1.0954200120098439e-06,0.0007652487292786489,0.9992347512707174,4.0381834583048734e-15,ESC_enriched,ESC_enriched,2767,0.9992347512707174
chr5,33902,33902000,33903000,27,7,5.012696094744739e-06,True,217000,3.0504844278217255e-06,7.554306492945317e-07,4.0380734229812605,1.3957677027320878,ESC enriched,28,9178842,8,10589978,0.4068572685432827,3.1862857994400446,3.193675732308724e-12,0.00035639557437909205,0.9996436044256208,3.009205713219583e-21,ESC_enriched,ESC_enriched,2767,0.9996436044256208
chr5,33903,33903000,33904000,18,2,3.006194379962339e-06,True,217000,2.069971576021885e-06,2.832864934854494e-07,7.306990003489899,1.9888314247350505,ESC enriched,19,9178851,3,10589983,0.08647424083823554,3.8270520363315663,2.3810320525040163e-10,5.492545389719985e-05,0.9999450745461027,9.655590251520733e-20,ESC_enriched,ESC_enriched,2767,0.9999450745461027
chr5,33904,33904000,33905000,30,5,5.220075851937744e-06,True,217000,3.377322045088339e-06,5.665729869708988e-07,5.960965529162813,1.785232469493811,ESC enriched,31,9178839,6,10589980,0.08134139949224964,3.837317722172735,6.321920391539194e-15,4.725991652324877e-05,0.9999527400834768,1.3720826482104165e-24,ESC_enriched,ESC_enriched,2767,0.9999527400834768
chr5,33905,33905000,33906000,28,3,4.662318909808048e-06,True,217000,3.15943030024393e-06,3.7771532464726584e-07,8.364580661889754,2.124006203103303,ESC enriched,29,9178841,4,10589982,0.02216368852753021,3.9556731776743224,2.1708729732658545e-15,0.00016365500419303567,0.999836344995807,5.628663306808763e-23,ESC_enriched,ESC_enriched,2767,0.999836344995807
chr5,33906,33906000,33907000,16,4,2.9518419626338735e-06,True,217000,1.852079831177476e-06,4.721441558090823e-07,3.922699896610367,1.3667801658588354,ESC enriched,17,9178853,5,10589981,0.531541899945212,2.93691638157599,8.429137769482364e-08,0.024424608033604106,0.9755753919663914,4.367810132501179e-15,ESC_enriched,ESC_enriched,2767,0.9755753919663914
chr5,34009,34009000,34010000,33,1,5.175753346730134e-06,True,217017,3.704159662354952e-06,1.8885766232363292e-07,19.613499483051836,2.976218078292936,ESC enriched,34,9178836,2,10589984,0.0003274069438314925,3.9993457532298424,1.732713736321838e-20,9.577512162202198e-05,0.9999042248783779,5.234632523831054e-26,ESC_enriched,ESC_enriched,2768,0.9999042248783779
chr5,34010,34010000,34011000,25,5,4.454939152615043e-06,True,217017,2.8325926829773165e-06,5.665729869708988e-07,4.999519476072036,1.6093418030301467,ESC enriched,26,9178844,6,10589980,0.20428724781523155,3.5914259557664603,2.647547576607812e-12,0.0001303565590159993,0.999869643440984,1.1365054623052786e-21,ESC_enriched,ESC_enriched,2768,0.999869643440984
chr5,34011,34011000,34012000,26,6,4.733817623679892e-06,True,217017,2.9415385553995208e-06,6.610018181327152e-07,4.450121731448736,1.4929314511857354,ESC enriched,27,9178843,7,10589979,0.2985068916446043,3.402986614667127,3.0013992549265263e-12,0.0001883539999688672,0.9998116460000311,2.3270982616334316e-22,ESC_enriched,ESC_enriched,2768,0.9998116460000311
chr5,34012,34012000,34013000,25,3,4.203236890214428e-06,True,217017,2.8325926829773165e-06,3.7771532464726584e-07,7.499279214108054,2.014806911138311,ESC enriched,26,9178844,4,10589982,0.04467206560124463,3.9106564107580284,9.280080402993607e-14,2.5167995084231955e-05,0.9999748320049158,3.127068398028771e-24,ESC_enriched,ESC_enriched,2768,0.9999748320049158
chr5,34013,34013000,34014000,39,5,6.597321910718606e-06,True,217017,4.357834896888179e-06,5.665729869708988e-07,7.691568424726209,2.040124719122601,ESC enriched,40,9178830,6,10589980,0.012687539030774755,3.9746254820439675,1.0643834596519228e-20,7.384032099951248e-06,0.9999926159679,1.7357487063029313e-30,ESC_enriched,ESC_enriched,2768,0.9999926159679
chr5,34014,34014000,34015000,30,8,5.597629245538668e-06,True,217017,3.377322045088339e-06,8.498594804563481e-07,3.9739770194418753,1.3797673613856467,ESC enriched,31,9178839,9,10589977,0.40920564787313446,3.1815890394250537,4.3993587942823713e-13,0.00026679698970406504,0.9997332030102959,6.058005725255126e-24,ESC_enriched,ESC_enriched,2768,0.9997332030102959
chr5,34015,34015000,34016000,17,2,2.8531670400977988e-06,True,217017,1.9610257035996804e-06,2.832864934854494e-07,6.922411582253588,1.9347642034647747,ESC enriched,18,9178852,3,10589983,0.1097588714465198,3.780482761181131,9.625238723462233e-10,7.979380312079845e-05,0.9999202061968792,2.430099011452916e-18,ESC_enriched,ESC_enriched,2768,0.9999202061968792
chr5,34016,34016000,34017000,16,4,2.9518419626338735e-06,True,217017,1.852079831177476e-06,4.721441558090823e-07,3.922699896610367,1.3667801658588354,ESC enriched,17,9178853,5,10589981,0.531541899945212,2.93691638157599,8.429137769482364e-08,0.00039581510626883156,0.9996041848937312,2.0241557556353327e-17,ESC_enriched,ESC_enriched,2768,0.9996041848937312
chr5,34017,34017000,34018000,24,3,4.050209550349888e-06,True,217017,2.7236468105551118e-06,3.7771532464726584e-07,7.210845398180821,1.9755861979850298,ESC enriched,25,9178845,4,10589982,0.05610358054717177,3.8877933743807636,3.1406012712965297e-13,0.00013252013230696965,0.999867479867693,1.5102750190443234e-20,ESC_enriched,ESC_enriched,2768,0.999867479867693
chr5,34018,34018000,34019000,20,10,4.319058109293881e-06,True,217017,2.287863320866294e-06,1.038717142779981e-06,2.202585503444324,0.7896318991617723, non differential,21,9178849,11,10589975,1.558744527041549,0.882510345058998,3.698782279830262e-07,0.005247805901250126,0.9947521940987487,1.2069454458209248e-15,ESC_enriched,ESC_enriched,2768,0.9947521940987487
chr5,34019,34019000,34020000,21,4,3.716978661956575e-06,True,217017,2.3968091932884984e-06,4.721441558090823e-07,5.076435160319298,1.6246092751609353,ESC enriched,22,9178848,5,10589981,0.22609779762307605,3.5478048436736085,1.1746248758442952e-10,0.0025411578065252243,0.9974588421934747,1.2079293130162905e-16,ESC_enriched,ESC_enriched,2768,0.9974588421934747
chr5,34020,34020000,34021000,9,4,1.8806505835820925e-06,True,217017,1.0894587242220447e-06,4.721441558090823e-07,2.3074705274178626,0.836151914796665, non differential,10,9178860,5,10589981,1.3121589108811735,1.3751649152440488,0.000517085904265169,0.012671973604974926,0.9873280262814094,1.1361570339668998e-10,ESC_enriched,ESC_enriched,2768,0.9873280262814094
chr5,34021,34021000,34022000,12,4,2.339732603175713e-06,True,217017,1.4162963414886582e-06,4.721441558090823e-07,2.9997116856432218,1.0985161792641562, non differential,13,9178857,5,10589981,0.9374536524031337,2.1250792012008417,1.3529475625488776e-05,0.018700459044013875,0.9812995409341765,2.1809634476139525e-11,ESC_enriched,ESC_enriched,2768,0.9812995409341765
chr5,34022,34022000,34023000,13,3,2.366908811839946e-06,True,217017,1.5252422139108628e-06,3.7771532464726584e-07,4.0380734229812605,1.3957677027320878,ESC enriched,14,9178856,4,10589982,0.5252217370544449,2.9495557067416605,1.0884926690516908e-06,0.032190516548718996,0.9678094834457801,5.500982064286753e-12,ESC_enriched,ESC_enriched,2768,0.9678094834457801
chr5,34032,34032000,34033000,21,2,3.4652763995559595e-06,True,217018,2.3968091932884984e-06,2.832864934854494e-07,8.46072526719883,2.135434898926926,ESC enriched,22,9178848,3,10589983,0.04143879539482638,3.9171229530017313,2.1795313916849447e-12,0.0015499245513408057,0.9984500754486592,1.934894577879208e-18,ESC_enriched,ESC_enriched,2769,0.9984500754486592
chr5,34033,34033000,34034000,19,2,3.159221719826879e-06,True,217018,2.1789174484440894e-06,2.832864934854494e-07,7.691568424726209,2.040124719122601,ESC enriched,20,9178850,3,10589983,0.06788689295804926,3.8642267428160757,5.862846390801443e-11,0.0005492292857503452,0.9994507707142497,2.8806974886186294e-17,ESC_enriched,ESC_enriched,2769,0.9994507707142497
chr5,34034,34034000,34035000,6,2,1.1698663015878566e-06,True,217018,7.626211069554314e-07,2.832864934854494e-07,2.6920489486541737,0.9903025946239234, non differential,7,9178863,3,10589983,1.0452271478317197,1.906897350726594,0.002648327952467373,0.01525093830556261,0.9847490615083352,1.8610222930101304e-10,ESC_enriched,ESC_enriched,2769,0.9847490615083352
chr5,34035,34035000,34036000,13,8,2.996164467841484e-06,True,217018,1.5252422139108628e-06,8.498594804563481e-07,1.7946992991027824,0.5848374865157591, non differential,14,9178856,9,10589977,1.7417835276764715,0.5162729108174597,0.000159613013381117,0.03700590081177604,0.9629940990376735,1.50550420299079e-10,ESC_enriched,ESC_enriched,2769,0.9629940990376735
chr5,34036,34036000,34037000,17,9,3.7341249584999524e-06,True,217018,1.9610257035996804e-06,9.442883116181646e-07,2.0767234746760765,0.7307913991388387, non differential,18,9178852,10,10589976,1.614703421378838,0.7705883097273777,4.498786733689964e-06,0.031029672489133114,0.9689703275096655,1.2013382246745699e-12,ESC_enriched,ESC_enriched,2769,0.9689703275096655
chr5,34037,34037000,34038000,38,10,7.073550226855604e-06,True,217018,4.248889024465975e-06,1.038717142779981e-06,4.09051593496803,1.4086711075679959,ESC enriched,39,9178831,11,10589975,0.32109281100286774,3.3578148491384407,3.2806729718762564e-17,0.0033144443087258463,0.9966855556912741,3.209663309321945e-24,ESC_enriched,ESC_enriched,2769,0.9966855556912741
chr5,34038,34038000,34039000,41,10,7.532632246449225e-06,True,217018,4.575726641732588e-06,1.038717142779981e-06,4.405171006888648,1.4827790797217177,ESC enriched,42,9178828,11,10589975,0.21678111700311334,3.566438296314313,2.640270665741419e-19,0.0003275039158108871,0.9996724960841891,6.120702992407637e-32,ESC_enriched,ESC_enriched,2769,0.9996724960841891
chr5,34039,34039000,34040000,118,15,1.994499307202036e-05,True,217018,1.2964558818242333e-05,1.5108612985890634e-06,8.580906023835178,2.149539505108468,ESC enriched,119,9178751,16,10589970,5.495408860882869e-06,3.999989639770721,2.8329572271671804e-61,3.227471302599976e-09,0.9999999967725287,4.127672023618562e-75,ESC_enriched,ESC_enriched,2769,0.9999999967725287
chr5,34040,34040000,34041000,61,3,9.712221125337875e-06,True,217018,6.754644090176678e-06,3.7771532464726584e-07,17.88289658748844,2.8838447581619207,ESC enriched,62,9178808,4,10589982,3.675688114739532e-06,3.999993215924904,3.0783156750349517e-38,1.8297152180812363e-09,0.9999999981702847,1.4454120811024055e-56,ESC_enriched,ESC_enriched,2769,0.9999999981702847
chr5,34041,34041000,34042000,73,6,1.192610259731328e-05,True,217018,8.061994559243131e-06,6.610018181327152e-07,12.196629930637275,2.501159678385576,ESC enriched,74,9178796,7,10589979,1.2020011190006463e-05,3.999976527274039,1.6415630411306787e-40,5.983438183145571e-09,0.9999999940165618,3.186298300342893e-59,ESC_enriched,ESC_enriched,2769,0.9999999940165618
chr5,34042,34042000,34043000,58,3,9.253139105744253e-06,True,217018,6.427806472910064e-06,3.7771532464726584e-07,17.01759513970674,2.8342478170225487,ESC enriched,59,9178811,4,10589982,8.501748268807937e-06,3.9999835638018575,9.957260685238813e-37,4.362949722638594e-09,0.9999999956370503,8.158609884434524e-51,ESC_enriched,ESC_enriched,2769,0.9999999956370503
chr5,34043,34043000,34044000,25,4,4.3290880214147355e-06,True,217018,2.8325926829773165e-06,4.721441558090823e-07,5.9994233712864435,1.7916633598241014,ESC enriched,26,9178844,5,10589981,0.10453033290744518,3.7909398421810816,6.435751898191863e-13,5.631969352203006e-05,0.999943680306478,3.290217934781467e-27,ESC_enriched,ESC_enriched,2769,0.999943680306478
chr5,34044,34044000,34045000,22,3,3.7441548706208075e-06,True,217018,2.505755065710703e-06,3.7771532464726584e-07,6.633977766326356,1.8922045890459789,ESC enriched,23,9178847,4,10589982,0.08762833456097499,3.8247438484636107,5.817085597628649e-12,4.8508260958474465e-05,0.9999514917390415,4.772744541203473e-22,ESC_enriched,ESC_enriched,2769,0.9999514917390415
chr5,34045,34045000,34046000,17,2,2.8531670400977988e-06,True,217018,1.9610257035996804e-06,2.832864934854494e-07,6.922411582253588,1.9347642034647747,ESC enriched,18,9178852,3,10589983,0.1097588714465198,3.780482761181131,9.625238723462233e-10,6.029056625351154e-05,0.9999397094337464,3.551037978069897e-20,ESC_enriched,ESC_enriched,2769,0.9999397094337464
chr5,34046,34046000,34047000,24,3,4.050209550349888e-06,True,217018,2.7236468105551118e-06,3.7771532464726584e-07,7.210845398180821,1.9755861979850298,ESC enriched,25,9178845,4,10589982,0.05610358054717177,3.8877933743807636,3.1406012712965297e-13,3.151260124450642e-05,0.9999684873987555,5.2745431084585446e-23,ESC_enriched,ESC_enriched,2769,0.9999684873987555
